merchant_id,merchant_name,mcc,mcc_description,city,state,onboarding_date,merchant_age_days,risk_tier,avg_ticket_size,settlement_cycle,channel,is_active
MERCH001568,Sagar Ventures,5411,Grocery Stores / Supermarkets,Lucknow,UP,2025-01-16,592,LOW,1234.9,T+2,ONLINE_CHECKOUT,Y
MERCH001569,Vertex Stores,4722,Travel Agencies,Chennai,TN,2023-10-25,1041,HIGH,23173.59,T+1,QR_INSTORE,Y
MERCH001570,Rohan Enterprises,4121,Taxicabs / Ride Hailing,Nagpur,MH,2024-08-10,751,LOW,258.71,T+1,QR_INSTORE,Y
MERCH001571,Metro Stores,5411,Grocery Stores / Supermarkets,Pune,MH,2025-02-01,576,LOW,1153.08,T+1,ONLINE_CHECKOUT,Y
MERCH001572,Nova Enterprises,4722,Travel Agencies,Ahmedabad,GJ,2022-01-13,1691,HIGH,28511.27,T+1,QR_INSTORE,Y
MERCH001573,Nova Supply,5732,Electronics Stores,Panaji,GA,2020-10-29,2132,MEDIUM,8764.1,T+1,QR_INSTORE,Y
MERCH001574,Nimbus Stores,5912,Drug Stores / Pharmacies,Guwahati,AS,2024-10-06,694,LOW,528.34,T+1,ONLINE_CHECKOUT,Y
MERCH001575,Lakshmi Retail,4900,Utilities - Electric/Gas/Water,Chennai,TN,2021-09-14,1812,LOW,2296.18,T+1,POS_CARD,Y
MERCH001576,Urban Supply,5814,Fast Food Restaurants,Bengaluru,KA,2024-11-14,655,LOW,310.28,T+2,QR_INSTORE,Y
MERCH001577,Urban Services,5912,Drug Stores / Pharmacies,Chandigarh,CH,2021-04-19,1960,MEDIUM,515.68,T+1,QR_INSTORE,Y
MERCH001578,Bharat Traders,7011,Hotels / Lodging,Ahmedabad,GJ,2025-12-08,266,MEDIUM,9210.9,T+0,QR_INSTORE,Y
MERCH001579,Nova Ventures,5651,Family Clothing Stores,Jaipur,RJ,2025-12-25,249,MEDIUM,2630.59,T+1,QR_INSTORE,Y
MERCH001580,Lakshmi Enterprises,4900,Utilities - Electric/Gas/Water,Nagpur,MH,2025-06-08,449,LOW,1663.12,T+1,ONLINE_CHECKOUT,Y
MERCH001581,Rohan Stores,5541,Service Stations (Fuel),Chennai,TN,2025-11-13,291,LOW,1567.46,T+0,QR_INSTORE,Y
MERCH001582,Shree & Co,5999,Miscellaneous Retail,Kolkata,WB,2025-10-29,306,MEDIUM,765.81,T+0,QR_INSTORE,Y
MERCH001583,Nimbus Ventures,6051,Quasi-Cash / Wallet Load,Kolkata,WB,2021-01-01,2068,HIGH,7005.37,T+1,ONLINE_CHECKOUT,Y
MERCH001584,Metro Stores,5814,Fast Food Restaurants,Chandigarh,CH,2025-09-20,345,LOW,241.24,T+1,ONLINE_CHECKOUT,N
MERCH001585,Lakshmi Hub,5814,Fast Food Restaurants,Panaji,GA,2022-10-20,1411,LOW,232.06,T+1,POS_CARD,Y
MERCH001586,Vertex Ventures,5411,Grocery Stores / Supermarkets,Kochi,KL,2022-07-04,1519,LOW,1105.65,T+2,ONLINE_CHECKOUT,Y
MERCH001587,Metro Depot,4121,Taxicabs / Ride Hailing,Bengaluru,KA,2025-10-05,330,LOW,324.06,T+1,POS_CARD,Y
MERCH001588,Zenith Ventures,5912,Drug Stores / Pharmacies,Jaipur,RJ,2023-05-28,1191,LOW,731.98,T+2,QR_INSTORE,Y
MERCH001589,Sagar Mart,4121,Taxicabs / Ride Hailing,Nagpur,MH,2026-07-08,54,MEDIUM,166.66,T+1,POS_CARD,Y
MERCH001590,Krishna Supply,5541,Service Stations (Fuel),Chandigarh,CH,2022-09-08,1453,LOW,2091.89,T+1,QR_INSTORE,Y
MERCH001591,Metro Ventures,5814,Fast Food Restaurants,Jaipur,RJ,2024-02-06,937,LOW,329.28,T+1,ONLINE_CHECKOUT,Y
MERCH001592,Prime Services,5814,Fast Food Restaurants,Delhi,DL,2022-02-18,1655,LOW,200.6,T+1,ONLINE_CHECKOUT,Y
MERCH001593,Kalpana Hub,5912,Drug Stores / Pharmacies,Chennai,TN,2021-09-21,1805,LOW,439.8,T+1,ONLINE_CHECKOUT,Y
MERCH001594,Metro Solutions,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2024-02-09,934,LOW,688.26,T+1,QR_INSTORE,Y
MERCH001595,Shree Depot,4722,Travel Agencies,Indore,MP,2022-02-22,1651,HIGH,15747.75,T+1,QR_INSTORE,Y
MERCH001596,Urban Services,6051,Quasi-Cash / Wallet Load,Jaipur,RJ,2024-04-20,863,HIGH,5468.38,T+0,ONLINE_CHECKOUT,Y
MERCH001597,Rohan Depot,5814,Fast Food Restaurants,Lucknow,UP,2022-12-12,1358,LOW,181.65,T+1,QR_INSTORE,Y
MERCH001598,Metro Depot,5651,Family Clothing Stores,Jaipur,RJ,2025-01-31,577,MEDIUM,1296.48,T+1,QR_INSTORE,Y
MERCH001599,Bharat Traders,7011,Hotels / Lodging,Jaipur,RJ,2025-11-16,288,MEDIUM,6604.95,T+1,ONLINE_CHECKOUT,Y
MERCH001600,Zenith Solutions,5814,Fast Food Restaurants,Ahmedabad,GJ,2021-09-03,1823,LOW,165.58,T+1,POS_CARD,Y
MERCH001601,Prime & Co,5541,Service Stations (Fuel),Lucknow,UP,2026-04-13,140,LOW,1814.76,T+0,ONLINE_CHECKOUT,Y
MERCH001602,Nova Solutions,5999,Miscellaneous Retail,Panaji,GA,2022-12-22,1348,MEDIUM,944.83,T+1,QR_INSTORE,Y
MERCH001603,Nova Traders,5999,Miscellaneous Retail,Lucknow,UP,2022-11-13,1387,MEDIUM,814.79,T+2,ONLINE_CHECKOUT,Y
MERCH001604,Metro Traders,5732,Electronics Stores,Indore,MP,2024-06-12,810,MEDIUM,8686.43,T+1,QR_INSTORE,Y
MERCH001605,Vertex Retail,7011,Hotels / Lodging,Panaji,GA,2022-07-15,1508,MEDIUM,8145.1,T+2,QR_INSTORE,Y
MERCH001606,Shree Mart,4722,Travel Agencies,Jaipur,RJ,2021-03-03,2007,HIGH,32887.31,T+0,QR_INSTORE,Y
MERCH001607,Prime Services,4900,Utilities - Electric/Gas/Water,Indore,MP,2022-08-11,1481,LOW,2239.74,T+1,ONLINE_CHECKOUT,Y
MERCH001608,Anand Ventures,5814,Fast Food Restaurants,Chandigarh,CH,2026-04-17,136,LOW,204.19,T+1,ONLINE_CHECKOUT,Y
MERCH001609,Anand Depot,7011,Hotels / Lodging,Lucknow,UP,2026-05-06,117,MEDIUM,9425.68,T+1,ONLINE_CHECKOUT,Y
MERCH001610,Vertex Ventures,5541,Service Stations (Fuel),Mumbai,MH,2024-10-13,687,LOW,2016.4,T+1,QR_INSTORE,Y
MERCH001611,Prime Traders,5541,Service Stations (Fuel),Jaipur,RJ,2020-12-26,2074,LOW,1100.12,T+1,QR_INSTORE,Y
MERCH001612,Rohan Mart,5814,Fast Food Restaurants,Kolkata,WB,2020-09-19,2172,LOW,175.93,T+1,QR_INSTORE,Y
MERCH001613,Shree & Co,6051,Quasi-Cash / Wallet Load,Pune,MH,2023-01-08,1331,HIGH,3162.67,T+0,POS_CARD,Y
MERCH001614,Sagar Traders,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2023-05-05,1214,LOW,985.01,T+1,ONLINE_CHECKOUT,Y
MERCH001615,Urban Mart,5732,Electronics Stores,Nagpur,MH,2023-01-19,1320,MEDIUM,9853.78,T+1,ONLINE_CHECKOUT,Y
MERCH001616,Kalpana Mart,5814,Fast Food Restaurants,Kolkata,WB,2023-09-10,1086,LOW,307.68,T+1,ONLINE_CHECKOUT,Y
MERCH001617,Kalpana Services,5814,Fast Food Restaurants,Chennai,TN,2025-08-20,376,LOW,372.51,T+2,ONLINE_CHECKOUT,Y
MERCH001618,Vertex Stores,5999,Miscellaneous Retail,Delhi,DL,2021-04-01,1978,MEDIUM,1301.73,T+2,QR_INSTORE,Y
MERCH001619,Lakshmi Traders,7011,Hotels / Lodging,Panaji,GA,2021-04-21,1958,MEDIUM,4760.89,T+1,POS_CARD,Y
MERCH001620,Vertex Supply,5814,Fast Food Restaurants,Jaipur,RJ,2024-04-01,882,LOW,174.76,T+1,QR_INSTORE,Y
MERCH001621,Nova Depot,5814,Fast Food Restaurants,Kolkata,WB,2023-04-17,1232,LOW,347.63,T+2,QR_INSTORE,Y
MERCH001622,Metro Solutions,5411,Grocery Stores / Supermarkets,Kochi,KL,2021-04-01,1978,LOW,567.8,T+0,QR_INSTORE,Y
MERCH001623,Zenith Depot,5814,Fast Food Restaurants,Kolkata,WB,2025-08-18,378,LOW,243.43,T+1,QR_INSTORE,Y
MERCH001624,Lakshmi Traders,4121,Taxicabs / Ride Hailing,Mumbai,MH,2021-06-19,1899,LOW,295.35,T+2,QR_INSTORE,Y
MERCH001625,Zenith Solutions,5541,Service Stations (Fuel),Pune,MH,2025-09-12,353,LOW,1081.98,T+2,QR_INSTORE,Y
MERCH001626,Bharat Traders,5732,Electronics Stores,Bengaluru,KA,2025-03-08,541,MEDIUM,9974.22,T+2,ONLINE_CHECKOUT,Y
MERCH001627,Zenith Stores,5411,Grocery Stores / Supermarkets,Kolkata,WB,2022-10-12,1419,LOW,567.94,T+1,QR_INSTORE,Y
MERCH001628,Vertex Supply,4722,Travel Agencies,Indore,MP,2024-07-02,790,HIGH,22857.59,T+2,POS_CARD,Y
MERCH001629,Nova Depot,4900,Utilities - Electric/Gas/Water,Chandigarh,CH,2023-05-02,1217,LOW,1936.76,T+1,QR_INSTORE,Y
MERCH001630,Krishna Depot,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2023-01-15,1324,LOW,1010.23,T+1,ONLINE_CHECKOUT,Y
MERCH001631,Urban Stores,5999,Miscellaneous Retail,Panaji,GA,2026-02-27,185,MEDIUM,952.72,T+1,ONLINE_CHECKOUT,Y
MERCH001632,Nimbus Traders,5814,Fast Food Restaurants,Guwahati,AS,2024-07-01,791,LOW,258.46,T+1,ONLINE_CHECKOUT,Y
MERCH001633,Zenith Enterprises,4900,Utilities - Electric/Gas/Water,Delhi,DL,2022-11-03,1397,LOW,2543.01,T+1,QR_INSTORE,Y
MERCH001634,Shree Ventures,5541,Service Stations (Fuel),Nagpur,MH,2022-02-22,1651,LOW,1016.98,T+1,QR_INSTORE,Y
MERCH001635,Zenith & Co,5732,Electronics Stores,Mumbai,MH,2024-08-26,735,MEDIUM,11562.85,T+1,QR_INSTORE,Y
MERCH001636,Lakshmi Traders,5541,Service Stations (Fuel),Kolkata,WB,2025-02-16,561,LOW,1435.18,T+1,ONLINE_CHECKOUT,Y
MERCH001637,Anand Services,5912,Drug Stores / Pharmacies,Pune,MH,2024-10-20,680,LOW,416.51,T+1,QR_INSTORE,Y
MERCH001638,Shree Solutions,4900,Utilities - Electric/Gas/Water,Indore,MP,2025-08-10,386,LOW,2336.86,T+2,QR_INSTORE,Y
MERCH001639,Kalpana Traders,5732,Electronics Stores,Guwahati,AS,2026-02-14,198,MEDIUM,15735.89,T+1,QR_INSTORE,Y
MERCH001640,Zenith Mart,4900,Utilities - Electric/Gas/Water,Delhi,DL,2023-12-22,983,LOW,1596.69,T+1,QR_INSTORE,Y
MERCH001641,Anand Services,5814,Fast Food Restaurants,Kochi,KL,2023-12-09,996,LOW,217.27,T+0,ONLINE_CHECKOUT,Y
MERCH001642,Sagar Depot,5814,Fast Food Restaurants,Hyderabad,TG,2024-02-28,915,LOW,342.79,T+1,QR_INSTORE,Y
MERCH001643,Rohan Stores,4900,Utilities - Electric/Gas/Water,Pune,MH,2025-03-27,522,LOW,1837.67,T+1,QR_INSTORE,Y
MERCH001644,Krishna Mart,5814,Fast Food Restaurants,Lucknow,UP,2025-06-24,433,LOW,303.64,T+1,ONLINE_CHECKOUT,Y
MERCH001645,Krishna Mart,5912,Drug Stores / Pharmacies,Pune,MH,2022-05-11,1573,LOW,649.59,T+1,QR_INSTORE,Y
MERCH001646,Urban Solutions,5814,Fast Food Restaurants,Bengaluru,KA,2023-02-19,1289,LOW,353.63,T+1,ONLINE_CHECKOUT,Y
MERCH001647,Kalpana Stores,5732,Electronics Stores,Bengaluru,KA,2021-03-19,1991,MEDIUM,17210.25,T+1,ONLINE_CHECKOUT,Y
MERCH001648,Vertex Mart,5411,Grocery Stores / Supermarkets,Guwahati,AS,2022-09-27,1434,LOW,543.4,T+1,QR_INSTORE,Y
MERCH001649,Bharat Depot,7011,Hotels / Lodging,Chandigarh,CH,2024-09-24,706,MEDIUM,4109.0,T+1,QR_INSTORE,Y
MERCH001650,Bharat Depot,4121,Taxicabs / Ride Hailing,Hyderabad,TG,2026-04-05,148,LOW,277.85,T+1,QR_INSTORE,Y
MERCH001651,Sagar Traders,5411,Grocery Stores / Supermarkets,Indore,MP,2025-01-07,601,LOW,1183.92,T+1,POS_CARD,Y
MERCH001652,Urban Ventures,5732,Electronics Stores,Bengaluru,KA,2021-08-04,1853,MEDIUM,7603.95,T+0,QR_INSTORE,Y
MERCH001653,Vertex Traders,5814,Fast Food Restaurants,Mumbai,MH,2022-11-16,1384,LOW,278.39,T+0,ONLINE_CHECKOUT,Y
MERCH001654,Kalpana & Co,4900,Utilities - Electric/Gas/Water,Kochi,KL,2024-03-03,911,LOW,1652.06,T+1,QR_INSTORE,Y
MERCH001655,Anand Hub,5541,Service Stations (Fuel),Chandigarh,CH,2021-10-31,1765,LOW,1082.23,T+1,ONLINE_CHECKOUT,Y
MERCH001656,Urban Retail,5999,Miscellaneous Retail,Indore,MP,2024-12-22,617,MEDIUM,1054.42,T+1,QR_INSTORE,Y
MERCH001657,Shree Solutions,7011,Hotels / Lodging,Chennai,TN,2020-09-20,2171,MEDIUM,4168.99,T+1,QR_INSTORE,Y
MERCH001658,Vertex Ventures,4722,Travel Agencies,Indore,MP,2024-01-03,971,HIGH,27109.68,T+1,POS_CARD,Y
MERCH001659,Nimbus Services,4900,Utilities - Electric/Gas/Water,Ahmedabad,GJ,2022-11-22,1378,LOW,2608.57,T+1,ONLINE_CHECKOUT,Y
MERCH001660,Lakshmi Supply,4900,Utilities - Electric/Gas/Water,Bengaluru,KA,2023-04-09,1240,LOW,2801.42,T+1,QR_INSTORE,Y
MERCH001661,Sagar Supply,5541,Service Stations (Fuel),Mumbai,MH,2025-06-20,437,LOW,1761.8,T+2,ONLINE_CHECKOUT,Y
MERCH001662,Prime Retail,7011,Hotels / Lodging,Kochi,KL,2024-07-05,787,MEDIUM,6934.67,T+1,POS_CARD,Y
MERCH001663,Prime Hub,5732,Electronics Stores,Pune,MH,2023-03-22,1258,MEDIUM,16344.23,T+1,ONLINE_CHECKOUT,Y
MERCH001664,Anand Ventures,5999,Miscellaneous Retail,Chennai,TN,2025-06-17,440,MEDIUM,667.94,T+2,QR_INSTORE,Y
MERCH001665,Zenith Retail,5411,Grocery Stores / Supermarkets,Guwahati,AS,2021-03-27,1983,LOW,643.33,T+1,QR_INSTORE,Y
MERCH001666,Sagar Enterprises,4722,Travel Agencies,Mumbai,MH,2022-01-03,1701,HIGH,30012.45,T+1,QR_INSTORE,Y
MERCH001667,Lakshmi Depot,6051,Quasi-Cash / Wallet Load,Guwahati,AS,2023-12-01,1004,HIGH,7061.15,T+2,POS_CARD,Y
MERCH001668,Kalpana Supply,5541,Service Stations (Fuel),Ahmedabad,GJ,2021-10-02,1794,LOW,1702.84,T+1,QR_INSTORE,Y
MERCH001669,Prime Supply,4900,Utilities - Electric/Gas/Water,Guwahati,AS,2022-05-04,1580,LOW,1296.26,T+1,QR_INSTORE,Y
MERCH001670,Sagar Retail,5814,Fast Food Restaurants,Nagpur,MH,2022-11-03,1397,LOW,367.76,T+1,ONLINE_CHECKOUT,Y
MERCH001671,Metro Traders,5999,Miscellaneous Retail,Mumbai,MH,2025-01-09,599,MEDIUM,936.5,T+2,ONLINE_CHECKOUT,Y
MERCH001672,Zenith Supply,5814,Fast Food Restaurants,Nagpur,MH,2021-11-29,1736,LOW,224.81,T+1,ONLINE_CHECKOUT,Y
MERCH001673,Vertex & Co,5912,Drug Stores / Pharmacies,Panaji,GA,2023-08-19,1108,LOW,715.39,T+1,QR_INSTORE,Y
MERCH001674,Shree Traders,5814,Fast Food Restaurants,Kolkata,WB,2022-01-28,1676,LOW,323.68,T+1,ONLINE_CHECKOUT,Y
MERCH001675,Sagar Solutions,5912,Drug Stores / Pharmacies,Hyderabad,TG,2026-05-24,99,LOW,675.18,T+2,QR_INSTORE,Y
MERCH001676,Nova Supply,5541,Service Stations (Fuel),Indore,MP,2024-05-29,824,LOW,1106.77,T+1,ONLINE_CHECKOUT,Y
MERCH001677,Vertex Depot,5967,Direct Marketing - Inbound,Indore,MP,2025-02-25,552,HIGH,2318.33,T+1,QR_INSTORE,Y
MERCH001678,Krishna Supply,5411,Grocery Stores / Supermarkets,Kolkata,WB,2025-12-26,248,LOW,520.0,T+1,QR_INSTORE,Y
MERCH001679,Anand Ventures,5999,Miscellaneous Retail,Indore,MP,2022-05-02,1582,MEDIUM,782.35,T+2,QR_INSTORE,Y
MERCH001680,Prime Supply,5814,Fast Food Restaurants,Chandigarh,CH,2025-12-16,258,LOW,350.16,T+1,POS_CARD,Y
MERCH001681,Nova Depot,5814,Fast Food Restaurants,Nagpur,MH,2025-02-05,572,LOW,231.64,T+1,ONLINE_CHECKOUT,Y
MERCH001682,Nova & Co,5541,Service Stations (Fuel),Chandigarh,CH,2022-05-11,1573,LOW,1907.95,T+1,QR_INSTORE,Y
MERCH001683,Prime Solutions,5999,Miscellaneous Retail,Chandigarh,CH,2021-04-16,1963,MEDIUM,1231.46,T+1,ONLINE_CHECKOUT,Y
MERCH001684,Urban Depot,5814,Fast Food Restaurants,Indore,MP,2021-08-30,1827,LOW,385.79,T+0,POS_CARD,Y
MERCH001685,Aster Ventures,5411,Grocery Stores / Supermarkets,Guwahati,AS,2025-04-07,511,LOW,1110.62,T+2,QR_INSTORE,Y
MERCH001686,Sagar Retail,4900,Utilities - Electric/Gas/Water,Delhi,DL,2026-06-17,75,MEDIUM,2707.52,T+1,ONLINE_CHECKOUT,Y
MERCH001687,Rohan Ventures,4121,Taxicabs / Ride Hailing,Ahmedabad,GJ,2022-09-12,1449,LOW,216.3,T+1,QR_INSTORE,Y
MERCH001688,Lakshmi Solutions,5814,Fast Food Restaurants,Indore,MP,2023-03-28,1252,LOW,261.93,T+1,ONLINE_CHECKOUT,Y
MERCH001689,Prime Ventures,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2024-10-25,675,LOW,1068.82,T+2,ONLINE_CHECKOUT,Y
MERCH001690,Anand & Co,5411,Grocery Stores / Supermarkets,Delhi,DL,2022-05-10,1574,LOW,807.07,T+1,POS_CARD,Y
MERCH001691,Nimbus Depot,4121,Taxicabs / Ride Hailing,Lucknow,UP,2023-12-25,980,LOW,150.81,T+1,ONLINE_CHECKOUT,Y
MERCH001692,Anand Enterprises,5541,Service Stations (Fuel),Chandigarh,CH,2024-12-03,636,LOW,1762.56,T+1,QR_INSTORE,Y
MERCH001693,Nimbus Mart,7011,Hotels / Lodging,Indore,MP,2022-02-01,1672,MEDIUM,4245.62,T+2,QR_INSTORE,Y
MERCH001694,Nimbus Retail,5541,Service Stations (Fuel),Panaji,GA,2021-02-04,2034,LOW,1092.1,T+2,ONLINE_CHECKOUT,Y
MERCH001695,Kalpana & Co,4722,Travel Agencies,Kolkata,WB,2024-08-13,748,HIGH,24487.41,T+1,QR_INSTORE,Y
MERCH001696,Lakshmi Solutions,4722,Travel Agencies,Nagpur,MH,2023-10-19,1047,HIGH,18634.23,T+0,ONLINE_CHECKOUT,Y
MERCH001697,Sagar Mart,7995,Betting / Gaming,Chandigarh,CH,2025-10-10,325,HIGH,3719.58,T+1,ONLINE_CHECKOUT,Y
MERCH001698,Krishna Depot,5814,Fast Food Restaurants,Panaji,GA,2024-03-23,891,LOW,246.24,T+1,QR_INSTORE,N
MERCH001699,Vertex Retail,5541,Service Stations (Fuel),Pune,MH,2022-03-11,1634,LOW,1043.6,T+1,ONLINE_CHECKOUT,Y
MERCH001700,Aster Supply,5814,Fast Food Restaurants,Kochi,KL,2025-11-08,296,LOW,313.95,T+2,ONLINE_CHECKOUT,Y
MERCH001701,Kalpana Stores,4900,Utilities - Electric/Gas/Water,Kolkata,WB,2025-08-09,387,LOW,1686.09,T+0,POS_CARD,Y
MERCH001702,Prime & Co,5912,Drug Stores / Pharmacies,Indore,MP,2021-09-11,1815,LOW,771.95,T+1,QR_INSTORE,Y
MERCH001703,Urban Stores,5411,Grocery Stores / Supermarkets,Kolkata,WB,2025-04-10,508,LOW,1002.87,T+1,QR_INSTORE,Y
MERCH001704,Nova Stores,5541,Service Stations (Fuel),Panaji,GA,2022-07-05,1518,LOW,1097.63,T+0,QR_INSTORE,Y
MERCH001705,Lakshmi Solutions,5732,Electronics Stores,Indore,MP,2021-05-08,1941,MEDIUM,11351.42,T+1,ONLINE_CHECKOUT,Y
MERCH001706,Prime Mart,5814,Fast Food Restaurants,Panaji,GA,2026-05-29,94,LOW,315.9,T+1,ONLINE_CHECKOUT,Y
MERCH001707,Urban Mart,5999,Miscellaneous Retail,Jaipur,RJ,2023-11-25,1010,MEDIUM,1345.31,T+1,POS_CARD,Y
MERCH001708,Lakshmi Mart,5967,Direct Marketing - Inbound,Panaji,GA,2023-06-23,1165,HIGH,1891.32,T+1,ONLINE_CHECKOUT,Y
MERCH001709,Zenith Depot,5541,Service Stations (Fuel),Delhi,DL,2021-02-20,2018,LOW,1470.33,T+2,QR_INSTORE,Y
MERCH001710,Rohan Ventures,5541,Service Stations (Fuel),Mumbai,MH,2021-04-18,1961,LOW,1941.58,T+1,QR_INSTORE,Y
MERCH001711,Bharat Hub,5814,Fast Food Restaurants,Nagpur,MH,2026-04-03,150,LOW,368.41,T+1,QR_INSTORE,Y
MERCH001712,Krishna Retail,5814,Fast Food Restaurants,Nagpur,MH,2023-10-05,1061,LOW,254.58,T+1,ONLINE_CHECKOUT,Y
MERCH001713,Urban Stores,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2025-03-07,542,LOW,1055.74,T+2,ONLINE_CHECKOUT,Y
MERCH001714,Rohan Traders,5541,Service Stations (Fuel),Chennai,TN,2024-03-10,904,LOW,1176.24,T+1,ONLINE_CHECKOUT,Y
MERCH001715,Nova Mart,7011,Hotels / Lodging,Indore,MP,2022-02-18,1655,MEDIUM,4486.66,T+0,QR_INSTORE,Y
MERCH001716,Krishna & Co,5732,Electronics Stores,Chennai,TN,2025-03-13,536,MEDIUM,13532.09,T+1,ONLINE_CHECKOUT,Y
MERCH001717,Nova Enterprises,5651,Family Clothing Stores,Guwahati,AS,2026-02-11,201,MEDIUM,1693.86,T+1,ONLINE_CHECKOUT,Y
MERCH001718,Urban Stores,5411,Grocery Stores / Supermarkets,Indore,MP,2025-09-24,341,LOW,647.03,T+2,POS_CARD,Y
MERCH001719,Shree Hub,5967,Direct Marketing - Inbound,Panaji,GA,2025-06-20,437,HIGH,1769.22,T+1,QR_INSTORE,Y
MERCH001720,Anand & Co,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2026-02-06,206,LOW,729.24,T+2,QR_INSTORE,N
MERCH001721,Zenith Services,4121,Taxicabs / Ride Hailing,Bengaluru,KA,2022-10-17,1414,LOW,282.98,T+1,QR_INSTORE,Y
MERCH001722,Lakshmi & Co,5814,Fast Food Restaurants,Mumbai,MH,2024-09-25,705,LOW,249.44,T+1,ONLINE_CHECKOUT,Y
MERCH001723,Rohan Mart,4900,Utilities - Electric/Gas/Water,Chandigarh,CH,2021-07-30,1858,LOW,1190.19,T+1,QR_INSTORE,Y
MERCH001724,Krishna & Co,5732,Electronics Stores,Nagpur,MH,2022-09-25,1436,MEDIUM,13114.25,T+1,ONLINE_CHECKOUT,Y
MERCH001725,Urban Stores,4121,Taxicabs / Ride Hailing,Kolkata,WB,2020-11-29,2101,LOW,195.17,T+1,QR_INSTORE,Y
MERCH001726,Prime Hub,5732,Electronics Stores,Lucknow,UP,2026-02-18,194,MEDIUM,11598.22,T+1,QR_INSTORE,Y
MERCH001727,Zenith Mart,4900,Utilities - Electric/Gas/Water,Bengaluru,KA,2021-04-01,1978,LOW,2742.34,T+2,QR_INSTORE,Y
MERCH001728,Nova Solutions,4722,Travel Agencies,Indore,MP,2021-04-30,1949,HIGH,28613.34,T+1,ONLINE_CHECKOUT,Y
MERCH001729,Aster Solutions,5732,Electronics Stores,Nagpur,MH,2021-01-23,2046,MEDIUM,11952.81,T+1,ONLINE_CHECKOUT,Y
MERCH001730,Bharat Enterprises,4722,Travel Agencies,Delhi,DL,2024-12-25,614,HIGH,15552.02,T+1,ONLINE_CHECKOUT,Y
MERCH001731,Nimbus Enterprises,6051,Quasi-Cash / Wallet Load,Guwahati,AS,2024-10-22,678,HIGH,5111.1,T+1,ONLINE_CHECKOUT,Y
MERCH001732,Aster Enterprises,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2022-01-11,1693,LOW,982.36,T+1,ONLINE_CHECKOUT,Y
MERCH001733,Metro Ventures,5732,Electronics Stores,Guwahati,AS,2020-11-09,2121,MEDIUM,11499.09,T+1,POS_CARD,Y
MERCH001734,Zenith Traders,5912,Drug Stores / Pharmacies,Bengaluru,KA,2024-07-02,790,LOW,504.55,T+1,QR_INSTORE,Y
MERCH001735,Bharat Mart,5912,Drug Stores / Pharmacies,Chennai,TN,2024-08-20,741,LOW,742.17,T+2,ONLINE_CHECKOUT,Y
MERCH001736,Lakshmi Ventures,5967,Direct Marketing - Inbound,Pune,MH,2022-10-06,1425,HIGH,1031.2,T+1,ONLINE_CHECKOUT,Y
MERCH001737,Nova Hub,7011,Hotels / Lodging,Chennai,TN,2026-05-23,100,MEDIUM,8912.23,T+2,QR_INSTORE,Y
MERCH001738,Urban Enterprises,5967,Direct Marketing - Inbound,Chennai,TN,2020-10-11,2150,HIGH,2266.1,T+1,QR_INSTORE,Y
MERCH001739,Vertex Solutions,5411,Grocery Stores / Supermarkets,Panaji,GA,2022-08-07,1485,LOW,748.41,T+1,ONLINE_CHECKOUT,Y
MERCH001740,Kalpana Traders,7011,Hotels / Lodging,Hyderabad,TG,2026-03-18,166,MEDIUM,3917.19,T+1,QR_INSTORE,Y
MERCH001741,Nimbus Traders,5999,Miscellaneous Retail,Pune,MH,2025-05-07,481,MEDIUM,1029.98,T+1,QR_INSTORE,Y
MERCH001742,Nimbus Supply,5912,Drug Stores / Pharmacies,Nagpur,MH,2023-06-28,1160,LOW,356.33,T+2,ONLINE_CHECKOUT,Y
MERCH001743,Bharat Stores,5814,Fast Food Restaurants,Bengaluru,KA,2023-05-16,1203,LOW,164.03,T+1,QR_INSTORE,Y
MERCH001744,Aster Supply,5651,Family Clothing Stores,Chandigarh,CH,2026-07-13,49,HIGH,2242.96,T+1,QR_INSTORE,Y
MERCH001745,Bharat Enterprises,5411,Grocery Stores / Supermarkets,Delhi,DL,2023-07-06,1152,LOW,1203.9,T+1,POS_CARD,Y
MERCH001746,Aster Retail,5999,Miscellaneous Retail,Delhi,DL,2021-09-06,1820,MEDIUM,852.66,T+1,QR_INSTORE,Y
MERCH001747,Vertex Depot,5651,Family Clothing Stores,Indore,MP,2024-01-04,970,MEDIUM,2443.98,T+1,ONLINE_CHECKOUT,Y
MERCH001748,Sagar Services,7995,Betting / Gaming,Kochi,KL,2021-12-13,1722,HIGH,3760.56,T+1,POS_CARD,Y
MERCH001749,Krishna Depot,4900,Utilities - Electric/Gas/Water,Indore,MP,2022-06-27,1526,LOW,1662.46,T+1,ONLINE_CHECKOUT,Y
MERCH001750,Sagar Traders,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2023-11-19,1016,LOW,812.04,T+1,POS_CARD,Y
MERCH001751,Urban Traders,5967,Direct Marketing - Inbound,Panaji,GA,2022-07-11,1512,HIGH,2112.0,T+1,POS_CARD,Y
